Date,High,Low,Open,Close,Volume,Adj Close
2020-02-04,91.89900207519531,86.62000274658203,87.27999877929688,91.30000305175781,2340700,91.30000305175781
2020-02-05,92.45999908447266,84.83999633789062,92.45999908447266,89.75,2031000,89.75
2020-02-06,93.31999969482422,89.38999938964844,90.0999984741211,91.05999755859375,1143000,91.05999755859375
2020-02-07,90.37000274658203,87.91000366210938,90.05000305175781,88.86000061035156,951000,88.86000061035156
2020-02-10,90.80999755859375,87.72000122070312,88.37000274658203,89.44000244140625,1685600,89.44000244140625
2020-02-11,90.23999786376953,84.23999786376953,89.79000091552734,85.80000305175781,1524500,85.80000305175781
2020-02-12,87.43000030517578,85.07499694824219,86.61000061035156,86.6500015258789,961400,86.6500015258789
2020-02-13,88.05999755859375,85.58000183105469,86.0,87.4000015258789,802000,87.4000015258789
2020-02-14,89.11000061035156,87.08999633789062,87.54000091552734,88.62000274658203,674600,88.62000274658203
2020-02-18,94.58999633789062,88.0,88.0,94.30999755859375,2140400,94.30999755859375
2020-02-19,109.48999786376953,93.94599914550781,95.0999984741211,106.77999877929688,3884300,106.77999877929688
2020-02-20,115.2300033569336,104.5,106.44999694824219,108.80999755859375,3214800,108.80999755859375
2020-02-21,111.24500274658203,106.0999984741211,109.11000061035156,110.08999633789062,1185700,110.08999633789062
2020-02-24,108.37999725341797,104.62000274658203,104.88999938964844,107.0999984741211,1609900,107.0999984741211
2020-02-25,109.08499908447266,103.09100341796875,108.41000366210938,104.04000091552734,1319600,104.04000091552734
2020-02-26,105.41000366210938,100.27999877929688,103.30999755859375,101.55999755859375,2596500,101.55999755859375
2020-02-27,92.75,81.0999984741211,88.4000015258789,88.7699966430664,6717600,88.7699966430664
2020-02-28,85.01000213623047,78.66000366210938,84.05999755859375,82.91000366210938,4135800,82.91000366210938
2020-03-02,86.18099975585938,79.0,83.37000274658203,82.36000061035156,2541900,82.36000061035156
2020-03-03,83.19999694824219,77.38999938964844,82.6500015258789,80.05000305175781,3139100,80.05000305175781
2020-03-04,82.55000305175781,78.44000244140625,81.91000366210938,82.44999694824219,1866800,82.44999694824219
2020-03-05,81.5999984741211,73.48999786376953,80.19000244140625,74.55000305175781,3611200,74.55000305175781
2020-03-06,71.5199966430664,64.30999755859375,70.86000061035156,66.0199966430664,4383100,66.0199966430664
2020-03-09,59.959999084472656,55.84000015258789,58.93000030517578,58.189998626708984,4655600,58.189998626708984
2020-03-10,63.119998931884766,55.45000076293945,61.060001373291016,62.77000045776367,3654500,62.77000045776367
2020-03-11,62.150001525878906,54.709999084472656,60.540000915527344,56.59000015258789,2697400,56.59000015258789
2020-03-12,53.18000030517578,44.54999923706055,50.52000045776367,45.130001068115234,4174100,45.130001068115234
2020-03-13,51.47999954223633,41.119998931884766,51.47999954223633,50.91999816894531,3948200,50.91999816894531
2020-03-16,43.779998779296875,36.709999084472656,40.43000030517578,39.18000030517578,4508000,39.18000030517578
2020-03-17,43.0,32.869998931884766,40.599998474121094,40.61000061035156,6435200,40.61000061035156
2020-03-18,36.619998931884766,22.910999298095703,35.88999938964844,29.90999984741211,5928800,29.90999984741211
2020-03-19,31.969999313354492,22.15999984741211,26.559999465942383,30.010000228881836,8005300,30.010000228881836
2020-03-20,38.2599983215332,28.540000915527344,31.780000686645508,29.350000381469727,7899200,29.350000381469727
2020-03-23,36.86000061035156,26.350000381469727,28.68000030517578,35.79999923706055,6534200,35.79999923706055
2020-03-24,56.66999816894531,39.89500045776367,39.93000030517578,51.209999084472656,7069600,51.209999084472656
2020-03-25,66.36000061035156,52.22999954223633,53.16999816894531,62.5099983215332,8467600,62.5099983215332
2020-03-26,64.0,53.849998474121094,62.380001068115234,56.54999923706055,5451600,56.54999923706055
2020-03-27,52.91999816894531,47.52000045776367,52.060001373291016,49.040000915527344,3176300,49.040000915527344
2020-03-30,59.9900016784668,49.630001068115234,58.0,52.380001068115234,6248300,52.380001068115234
2020-03-31,57.5,51.470001220703125,51.470001220703125,55.09000015258789,4618700,55.09000015258789
2020-04-01,52.68000030517578,48.31999969482422,50.470001220703125,50.560001373291016,2500400,50.560001373291016
2020-04-02,49.9900016784668,45.0099983215332,49.02000045776367,46.61000061035156,3114100,46.61000061035156
2020-04-03,50.409000396728516,44.000999450683594,45.33000183105469,45.90999984741211,3034200,45.90999984741211
2020-04-06,54.689998626708984,47.59000015258789,50.9900016784668,52.83000183105469,4343500,52.83000183105469
2020-04-07,61.5099983215332,53.209999084472656,57.599998474121094,55.529998779296875,4841600,55.529998779296875
2020-04-08,60.25,53.41999816894531,57.029998779296875,58.47999954223633,3095900,58.47999954223633
2020-04-09,70.83000183105469,60.0099983215332,62.36000061035156,61.349998474121094,6568800,61.349998474121094
2020-04-13,75.95999908447266,58.040000915527344,62.060001373291016,75.27999877929688,5442400,75.27999877929688
2020-04-14,86.45999908447266,76.55000305175781,78.0,84.08000183105469,6223900,84.08000183105469
2020-04-15,79.0,70.7750015258789,77.48999786376953,71.33999633789062,5648200,71.33999633789062
2020-04-16,74.48999786376953,68.97000122070312,72.33999633789062,71.22000122070312,2631100,71.22000122070312
2020-04-17,78.98999786376953,73.32099914550781,74.94999694824219,78.05999755859375,3954900,78.05999755859375
2020-04-20,82.25,73.80000305175781,73.94000244140625,80.30000305175781,2969600,80.30000305175781
2020-04-21,87.97000122070312,78.55999755859375,80.0,85.58000183105469,4097000,85.58000183105469
2020-04-22,88.68000030517578,81.58000183105469,86.12000274658203,82.66999816894531,1986500,82.66999816894531
2020-04-23,90.70999908447266,83.19000244140625,83.36000061035156,87.80999755859375,3130500,87.80999755859375
2020-04-24,94.11000061035156,86.05000305175781,88.5199966430664,92.23999786376953,2259600,92.23999786376953
2020-04-27,95.83999633789062,89.51000213623047,93.77999877929688,90.30999755859375,2212400,90.30999755859375
2020-04-28,94.26000213623047,82.55000305175781,94.26000213623047,82.95999908447266,4114600,82.95999908447266
2020-04-29,87.66999816894531,83.79000091552734,87.66000366210938,84.88999938964844,2282600,84.88999938964844
2020-04-30,85.91000366210938,79.6500015258789,83.37000274658203,80.11000061035156,2404900,80.11000061035156
2020-05-01,78.4000015258789,71.72000122070312,77.97000122070312,76.0,2770400,76.0
2020-05-04,80.08999633789062,71.55999755859375,73.26000213623047,80.01000213623047,2410300,80.01000213623047
2020-05-05,88.18000030517578,80.20999908447266,82.0,86.0,3137400,86.0
2020-05-06,92.44999694824219,85.11000061035156,86.5,91.1500015258789,4269300,91.1500015258789
2020-05-07,101.08999633789062,81.93000030517578,85.95999908447266,97.66999816894531,5073000,97.66999816894531
2020-05-08,109.30000305175781,95.66999816894531,96.61000061035156,100.08999633789062,4389400,100.08999633789062
2020-05-11,101.87999725341797,97.37000274658203,99.0,100.66999816894531,3301400,100.66999816894531
2020-05-12,102.83999633789062,93.33999633789062,102.6500015258789,93.72000122070312,1907200,93.72000122070312
2020-05-13,97.44999694824219,88.13999938964844,94.73999786376953,89.9000015258789,2321800,89.9000015258789
2020-05-14,91.97000122070312,83.0999984741211,88.01000213623047,89.55000305175781,2707600,89.55000305175781
2020-05-15,93.02999877929688,87.54000091552734,87.94000244140625,92.66000366210938,1573900,92.66000366210938
2020-05-18,101.6500015258789,97.0,97.8499984741211,98.58999633789062,2090200,98.58999633789062
2020-05-19,92.25,88.04000091552734,90.72000122070312,88.91000366210938,7114000,88.91000366210938
2020-05-20,92.4800033569336,86.52999877929688,91.0,91.11000061035156,2045300,91.11000061035156
2020-05-21,96.19999694824219,90.25,91.54000091552734,94.73999786376953,1789000,94.73999786376953
2020-05-22,96.97000122070312,92.5999984741211,94.4000015258789,96.44999694824219,1318800,96.44999694824219
2020-05-26,103.48999786376953,98.90299987792969,100.75,99.19000244140625,1701100,99.19000244140625
2020-05-27,100.98999786376953,92.30999755859375,100.18000030517578,96.13999938964844,2265800,96.13999938964844
2020-05-28,96.05000305175781,91.51000213623047,95.80000305175781,93.29000091552734,1622100,93.29000091552734
2020-05-29,95.51399993896484,90.55000305175781,93.5199966430664,92.9800033569336,2120300,92.9800033569336
2020-06-01,94.83999633789062,91.52999877929688,92.52999877929688,91.8499984741211,1429600,91.8499984741211
2020-06-02,110.5,92.97000122070312,93.37999725341797,109.12000274658203,7148100,109.12000274658203
2020-06-03,112.4000015258789,106.12000274658203,108.37999725341797,107.38999938964844,2765600,107.38999938964844
2020-06-04,110.01000213623047,99.1500015258789,106.11000061035156,102.0,2578000,102.0
2020-06-05,116.69200134277344,106.01000213623047,107.0,115.87000274658203,3924300,115.87000274658203
2020-06-08,118.63999938964844,108.75,117.93499755859375,113.63999938964844,2524700,113.63999938964844
2020-06-09,117.60399627685547,110.0199966430664,111.01000213623047,113.55000305175781,1504700,113.55000305175781
2020-06-10,122.69000244140625,113.16999816894531,116.38999938964844,118.80000305175781,2669700,118.80000305175781
2020-06-11,115.26000213623047,106.55999755859375,112.3499984741211,107.26000213623047,2062100,107.26000213623047
2020-06-12,115.54000091552734,107.83999633789062,113.0,111.20999908447266,1766700,111.20999908447266
2020-06-15,115.31999969482422,106.13999938964844,107.55999755859375,114.31999969482422,1135300,114.31999969482422
2020-06-16,122.08499908447266,114.50499725341797,121.6500015258789,118.02999877929688,1273700,118.02999877929688
2020-06-17,121.2979965209961,117.08000183105469,118.0,118.95999908447266,1063300,118.95999908447266
2020-06-18,123.38899993896484,117.70800018310547,117.81999969482422,122.9800033569336,1407000,122.9800033569336
2020-06-19,127.37999725341797,123.29000091552734,124.94000244140625,126.12000274658203,2569700,126.12000274658203
2020-06-22,129.32000732421875,125.12000274658203,125.73999786376953,127.38999938964844,1661400,127.38999938964844
2020-06-23,131.86000061035156,126.80500030517578,128.77000427246094,127.61000061035156,1543200,127.61000061035156
2020-06-24,127.26000213623047,111.80999755859375,126.0,112.25,3224400,112.25
2020-06-25,119.61000061035156,110.05999755859375,112.0999984741211,117.16000366210938,2665800,117.16000366210938
2020-06-26,121.51000213623047,116.69000244140625,118.26000213623047,117.41000366210938,2187300,117.41000366210938
2020-06-29,121.69000244140625,115.2300033569336,118.33000183105469,120.37000274658203,1242000,120.37000274658203
2020-06-30,121.33999633789062,118.63999938964844,119.36000061035156,120.19999694824219,1134500,120.19999694824219
2020-07-01,126.98999786376953,119.37999725341797,119.58999633789062,125.37999725341797,1588800,125.37999725341797
2020-07-02,132.5500030517578,127.83000183105469,128.88999938964844,128.52999877929688,1722800,128.52999877929688
2020-07-06,137.72000122070312,133.25,133.35400390625,134.44000244140625,1379100,134.44000244140625
2020-07-07,138.35000610351562,129.83999633789062,133.85000610351562,133.11000061035156,1595000,133.11000061035156
2020-07-08,139.3000030517578,132.77999877929688,134.02999877929688,138.9199981689453,1154600,138.9199981689453
2020-07-09,143.13299560546875,134.92999267578125,140.49000549316406,138.63999938964844,1459100,138.63999938964844
2020-07-10,139.97999572753906,136.0,138.0,137.4600067138672,815300,137.4600067138672
2020-07-13,139.61000061035156,126.30999755859375,139.30999755859375,126.55000305175781,1799900,126.55000305175781
2020-07-14,136.30499267578125,124.88999938964844,126.55999755859375,135.9499969482422,2410600,135.9499969482422
2020-07-15,138.2899932861328,131.6699981689453,137.5,136.49000549316406,1228400,136.49000549316406
2020-07-16,138.10000610351562,133.85499572753906,135.16000366210938,136.9499969482422,721900,136.9499969482422
2020-07-17,142.22000122070312,137.69000244140625,138.4499969482422,141.10000610351562,1204400,141.10000610351562
2020-07-20,146.80999755859375,142.35000610351562,142.35000610351562,144.83999633789062,1321000,144.83999633789062
2020-07-21,147.0800018310547,144.09800720214844,146.61000061035156,145.02999877929688,970300,145.02999877929688
2020-07-22,150.0,145.1699981689453,146.14999389648438,149.19000244140625,891900,149.19000244140625
2020-07-23,150.8000030517578,144.91000366210938,148.5800018310547,147.9499969482422,1645700,147.9499969482422
2020-07-24,149.19000244140625,142.55999755859375,145.80999755859375,148.36000061035156,1247400,148.36000061035156
2020-07-27,150.92999267578125,147.16000366210938,149.99000549316406,150.8300018310547,949200,150.8300018310547
2020-07-28,156.3300018310547,151.25999450683594,153.0800018310547,151.3800048828125,1320800,151.3800048828125
2020-07-29,155.5,152.52000427246094,152.52000427246094,155.4600067138672,736100,155.4600067138672
2020-07-30,157.44000244140625,148.49000549316406,152.9499969482422,155.8699951171875,1014400,155.8699951171875
2020-07-31,157.74000549316406,151.44000244140625,157.22999572753906,154.9499969482422,896700,154.9499969482422
2020-08-03,162.15499877929688,156.07000732421875,156.75999450683594,159.49000549316406,1437900,159.49000549316406
2020-08-04,167.22000122070312,159.77000427246094,159.77000427246094,166.69000244140625,2380200,166.69000244140625
2020-08-05,177.2899932861328,167.27000427246094,168.94000244140625,174.1199951171875,3766400,174.1199951171875
2020-08-06,225.4499969482422,172.92999267578125,173.0,222.99000549316406,9900000,222.99000549316406
2020-08-07,222.97999572753906,190.30999755859375,215.60000610351562,192.0,7586900,192.0
2020-08-10,198.22000122070312,184.0500030517578,196.50999450683594,190.1199951171875,1749800,190.1199951171875
2020-08-11,199.32000732421875,183.88999938964844,190.5399932861328,187.64999389648438,1675700,187.64999389648438
2020-08-12,197.25,189.0,190.0,193.22000122070312,1117700,193.22000122070312
2020-08-13,202.6300048828125,192.41000366210938,192.6699981689453,193.42999267578125,1156700,193.42999267578125
2020-08-14,197.89999389648438,193.25999450683594,194.6199951171875,196.67999267578125,888300,196.67999267578125
2020-08-17,199.99000549316406,191.27000427246094,198.55999755859375,195.0,1648100,195.0
2020-08-18,205.47999572753906,194.77499389648438,196.1999969482422,202.61000061035156,1117400,202.61000061035156
2020-08-19,203.0,196.83999633789062,203.0,199.30999755859375,789700,199.30999755859375
2020-08-20,204.82000732421875,196.47999572753906,197.9499969482422,202.58999633789062,692800,202.58999633789062
2020-08-21,207.27999877929688,200.5,201.89999389648438,202.1999969482422,890900,202.1999969482422
2020-08-24,205.24000549316406,196.13999938964844,205.0500030517578,200.88999938964844,1170100,200.88999938964844
2020-08-25,203.71499633789062,195.50999450683594,199.0,202.92999267578125,782200,202.92999267578125
2020-08-26,208.55999755859375,201.2899932861328,204.22000122070312,207.82000732421875,880600,207.82000732421875
2020-08-27,213.13999938964844,203.16000366210938,206.97000122070312,208.00999450683594,1288200,208.00999450683594
2020-08-28,219.10000610351562,208.7550048828125,208.8000030517578,218.44000244140625,1489600,218.44000244140625
2020-08-31,218.9199981689453,210.41000366210938,218.0,215.9600067138672,907900,215.9600067138672
2020-09-01,235.0,214.57000732421875,215.1199951171875,227.19000244140625,1901300,227.19000244140625
2020-09-02,231.41900634765625,214.7100067138672,230.52999877929688,222.97999572753906,1180800,222.97999572753906
2020-09-03,219.3300018310547,197.1999969482422,218.0,198.50999450683594,1991200,198.50999450683594
2020-09-04,201.75999450683594,180.16000366210938,196.0,187.0,2737600,187.0
