Date,High,Low,Open,Close,Volume,Adj Close
2020-03-13,41.209999084472656,37.439998626708984,41.0099983215332,39.709999084472656,22982900,38.73276138305664
2020-03-16,38.91999816894531,32.70000076293945,36.099998474121094,35.2400016784668,25203900,34.37276840209961
2020-03-17,39.97999954223633,36.2599983215332,37.65999984741211,38.349998474121094,27822600,37.406227111816406
2020-03-18,38.349998474121094,35.54999923706055,36.0,37.70000076293945,23689500,36.7722282409668
2020-03-19,38.900001525878906,36.560001373291016,37.5099983215332,37.209999084472656,25834000,36.29428482055664
2020-03-20,39.27000045776367,37.56999969482422,38.349998474121094,37.65999984741211,21050400,36.733211517333984
2020-03-23,39.29499816894531,36.220001220703125,38.18000030517578,38.61000061035156,18926300,37.65983200073242
2020-03-24,42.310001373291016,39.90999984741211,39.90999984741211,41.0099983215332,24405700,40.00076675415039
2020-03-25,42.93000030517578,40.52000045776367,41.349998474121094,41.349998474121094,18686200,40.332401275634766
2020-03-26,43.959999084472656,40.33000183105469,41.709999084472656,42.0099983215332,20472700,40.976158142089844
2020-03-27,41.31999969482422,39.91999816894531,40.619998931884766,40.150001525878906,12299800,39.16193389892578
2020-03-30,41.18000030517578,39.5099983215332,40.869998931884766,40.38999938964844,14771100,39.396026611328125
2020-03-31,40.9900016784668,39.970001220703125,40.52000045776367,40.5,13864300,39.503318786621094
2020-04-01,42.81999969482422,39.90999984741211,39.90999984741211,40.90999984741211,21650800,39.903228759765625
2020-04-02,41.54999923706055,39.5099983215332,40.54999923706055,40.08000183105469,21452200,39.093658447265625
2020-04-03,41.029998779296875,39.255001068115234,40.08000183105469,39.88999938964844,12172500,38.90833282470703
2020-04-06,42.060001373291016,40.20000076293945,40.91999816894531,41.560001373291016,15125700,40.537235260009766
2020-04-07,43.150001525878906,41.720001220703125,42.70000076293945,41.9900016784668,16888500,40.9566535949707
2020-04-08,42.43000030517578,40.7599983215332,41.93000030517578,41.16999816894531,14262800,40.156829833984375
2020-04-09,43.150001525878906,41.505001068115234,41.970001220703125,42.15999984741211,14805800,41.122467041015625
2020-04-13,42.79999923706055,41.70500183105469,42.0,42.779998779296875,10195700,41.727210998535156
2020-04-14,45.08000183105469,43.66999816894531,43.75,43.86000061035156,15310700,42.78063201904297
2020-04-15,46.36000061035156,43.470001220703125,43.880001068115234,44.599998474121094,22859100,43.502418518066406
2020-04-16,47.84000015258789,45.16999816894531,45.70000076293945,47.5,21130700,46.3310546875
2020-04-17,47.97999954223633,45.310001373291016,47.72999954223633,46.150001525878906,22001500,45.014278411865234
2020-04-20,46.95000076293945,45.0,45.84000015258789,45.20000076293945,17578900,44.0876579284668
2020-04-21,44.849998474121094,42.04999923706055,44.380001068115234,43.2400016784668,24335500,42.1758918762207
2020-04-22,45.20000076293945,43.959999084472656,44.189998626708984,44.9900016784668,13759000,43.8828239440918
2020-04-23,45.720001220703125,44.63999938964844,45.0,44.939998626708984,11766900,43.83405303955078
2020-04-24,45.66999816894531,44.224998474121094,45.48699951171875,45.04999923706055,8882800,43.94134521484375
2020-04-27,46.02000045776367,44.8650016784668,45.880001068115234,45.58000183105469,8222400,44.45830535888672
2020-04-28,46.189998626708984,43.15999984741211,46.040000915527344,43.58000183105469,15863300,42.50752639770508
2020-04-29,44.65999984741211,43.36000061035156,44.02000045776367,44.34000015258789,10799500,43.24882125854492
2020-04-30,44.369998931884766,42.34000015258789,44.06999969482422,43.099998474121094,14581400,42.03933334350586
2020-05-01,42.31999969482422,40.584999084472656,41.97999954223633,41.380001068115234,13145600,40.361663818359375
2020-05-04,42.349998474121094,41.279998779296875,41.47999954223633,42.25,15567500,41.21025466918945
2020-05-05,44.22999954223633,42.88999938964844,43.599998474121094,43.119998931884766,10772200,42.058841705322266
2020-05-06,44.220001220703125,42.42499923706055,43.7599983215332,43.29999923706055,11620000,42.234413146972656
2020-05-07,44.94499969482422,43.86899948120117,43.970001220703125,44.7599983215332,10639900,43.65848159790039
2020-05-08,46.970001220703125,45.599998474121094,45.84000015258789,46.779998779296875,14090800,45.6287727355957
2020-05-11,47.665000915527344,46.676998138427734,47.2400016784668,46.720001220703125,11336100,45.57025146484375
2020-05-12,48.654998779296875,46.599998474121094,47.11000061035156,47.029998779296875,15412800,45.87261962890625
2020-05-13,49.130001068115234,47.18000030517578,48.709999084472656,47.810001373291016,23115900,46.633426666259766
2020-05-14,49.08000183105469,46.369998931884766,47.380001068115234,48.959999084472656,27173000,47.755123138427734
2020-05-15,51.007999420166016,48.7599983215332,50.0,50.849998474121094,40414500,49.598609924316406
2020-05-18,55.61000061035156,51.869998931884766,51.880001068115234,55.529998779296875,28485200,54.1634407043457
2020-05-19,56.5,54.22999954223633,56.16999816894531,54.2599983215332,20991700,52.9246940612793
2020-05-20,55.79999923706055,50.88999938964844,55.0,54.310001373291016,29858300,52.97346496582031
2020-05-21,53.801998138427734,51.470001220703125,52.97999954223633,52.56999969482422,19364700,51.276283264160156
2020-05-22,51.09000015258789,49.33000183105469,50.263999938964844,49.900001525878906,22601900,48.671993255615234
2020-05-26,54.459999084472656,52.18000030517578,52.244998931884766,52.599998474121094,21407400,51.305545806884766
2020-05-27,53.0,49.91999816894531,52.970001220703125,52.15999984741211,16495900,50.876373291015625
2020-05-28,52.47999954223633,50.63999938964844,51.56999969482422,51.02000045776367,10638700,49.76443099975586
2020-05-29,54.33000183105469,51.060001373291016,51.349998474121094,54.33000183105469,16917900,52.99297332763672
2020-06-01,54.880001068115234,53.380001068115234,54.20000076293945,54.72999954223633,11045800,53.38312911987305
2020-06-02,56.18000030517578,54.77000045776367,55.029998779296875,55.619998931884766,15409400,54.251224517822266
2020-06-03,57.53499984741211,55.79999923706055,56.18000030517578,56.72999954223633,13526500,55.33390808105469
2020-06-04,57.48500061035156,55.849998474121094,56.459999084472656,56.52000045776367,10539700,55.12907791137695
2020-06-05,59.81999969482422,57.66999816894531,58.09000015258789,59.040000915527344,17635200,57.58706283569336
2020-06-08,60.290000915527344,58.04999923706055,60.08000183105469,59.16999816894531,11622300,57.71385955810547
2020-06-09,59.50600051879883,58.43000030517578,58.439998626708984,58.81999969482422,11701800,57.372474670410156
2020-06-10,60.96500015258789,59.56999969482422,59.790000915527344,60.70000076293945,11565600,59.20621109008789
2020-06-11,59.16999816894531,56.7400016784668,58.5,57.2400016784668,19631000,55.83135986328125
2020-06-12,59.02000045776367,56.599998474121094,58.5099983215332,57.9900016784668,14544800,56.562904357910156
2020-06-15,59.56999969482422,56.79999923706055,56.97999954223633,59.5099983215332,12181000,58.045494079589844
2020-06-16,61.279998779296875,58.29999923706055,60.5,60.97999954223633,16246500,59.47932052612305
2020-06-17,62.41999816894531,61.06999969482422,61.5,62.0099983215332,24165200,60.483970642089844
2020-06-18,61.0,59.52000045776367,60.810001373291016,60.790000915527344,40121200,59.29399490356445
2020-06-19,61.0,58.54999923706055,60.619998931884766,58.63999938964844,23173100,57.196903228759766
2020-06-22,59.150001525878906,57.939998626708984,59.13999938964844,59.09000015258789,15445900,57.63582992553711
2020-06-23,60.689998626708984,59.13999938964844,59.93000030517578,59.91999816894531,10271200,58.445404052734375
2020-06-24,61.060001373291016,58.58000183105469,60.09000015258789,59.84000015258789,11820300,58.367374420166016
2020-06-25,60.66999816894531,58.81999969482422,59.650001525878906,60.5099983215332,7796300,59.0208854675293
2020-06-26,60.95000076293945,58.95000076293945,60.45500183105469,59.650001525878906,12460400,58.18205261230469
2020-06-29,60.0,58.25,59.060001373291016,59.58000183105469,8217600,58.113773345947266
2020-06-30,60.900001525878906,59.209999084472656,59.36000061035156,60.18000030517578,10555900,58.69900894165039
2020-07-01,60.779998779296875,59.61000061035156,60.16400146484375,60.0,6432300,58.5234375
2020-07-02,61.91999816894531,60.79999923706055,61.380001068115234,61.38999938964844,10492800,59.87923049926758
2020-07-06,64.05000305175781,62.5,63.59000015258789,63.2400016784668,16273400,61.6837043762207
2020-07-07,63.209999084472656,61.630001068115234,62.93000030517578,61.66999816894531,8974500,60.15233612060547
2020-07-08,65.9000015258789,62.91999816894531,63.47999954223633,65.37999725341797,21605900,63.771034240722656
2020-07-09,69.18000030517578,65.62000274658203,68.0,67.36000061035156,17759000,65.70230865478516
2020-07-10,66.5,64.55000305175781,66.27999877929688,65.61000061035156,10317900,63.99538040161133
2020-07-13,66.3499984741211,62.11000061035156,65.80000305175781,62.29999923706055,14758900,60.7668342590332
2020-07-14,62.45000076293945,59.959999084472656,60.900001525878906,62.130001068115234,14769900,60.60102081298828
2020-07-15,63.06999969482422,61.599998474121094,62.380001068115234,62.54999923706055,8188400,61.01068115234375
2020-07-16,62.11000061035156,59.40999984741211,60.71699905395508,61.709999084472656,11105500,60.19135284423828
2020-07-17,62.7599983215332,61.599998474121094,62.7599983215332,62.130001068115234,5404300,60.60102081298828
2020-07-20,63.70000076293945,62.27000045776367,63.42499923706055,63.400001525878906,10546200,61.83976745605469
2020-07-21,65.0989990234375,61.68000030517578,65.06999969482422,62.61000061035156,14538300,61.06920623779297
2020-07-22,62.415000915527344,60.869998931884766,61.959999084472656,61.84000015258789,9616100,60.31815719604492
2020-07-23,62.290000915527344,59.91999816894531,62.040000915527344,60.52000045776367,11889900,59.0306396484375
2020-07-24,61.33000183105469,58.7599983215332,59.34000015258789,60.880001068115234,11670800,59.38178253173828
2020-07-27,62.84000015258789,60.91999816894531,60.959999084472656,62.779998779296875,9133400,61.23501968383789
2020-07-28,62.948001861572266,61.290000915527344,62.869998931884766,61.4900016784668,5823100,59.97677230834961
2020-07-29,63.45000076293945,61.72999954223633,61.81999969482422,62.59000015258789,5656000,61.04969787597656
2020-07-30,62.810001373291016,61.56999969482422,62.58000183105469,62.290000915527344,5653200,60.757083892822266
2020-07-31,64.25,62.38999938964844,62.95000076293945,63.790000915527344,11237600,62.22016906738281
2020-08-03,65.55000305175781,63.939998626708984,64.0,64.52999877929688,10036100,62.94195556640625
2020-08-04,65.125,64.05999755859375,65.0,64.56999969482422,7548200,62.98097229003906
2020-08-05,65.8499984741211,63.900001525878906,64.48999786376953,65.5199966430664,9148400,63.907588958740234
2020-08-06,65.5,63.54999923706055,65.48999786376953,64.91000366210938,10765300,63.31260681152344
2020-08-07,63.599998474121094,60.7400016784668,63.130001068115234,62.060001373291016,14099100,60.53274154663086
2020-08-10,62.75,59.900001525878906,61.619998931884766,61.4900016784668,12736000,59.97677230834961
2020-08-11,62.58000183105469,60.849998474121094,61.9900016784668,61.18000030517578,10213200,59.67439651489258
2020-08-12,63.52000045776367,61.63999938964844,61.91999816894531,62.900001525878906,6933100,61.35206985473633
2020-08-13,63.459999084472656,62.18000030517578,63.45000076293945,62.540000915527344,7453300,61.00093078613281
2020-08-14,62.790000915527344,60.94200134277344,62.72999954223633,62.060001373291016,10270200,60.53274154663086
2020-08-17,67.0999984741211,62.599998474121094,64.66000366210938,66.9800033569336,32952600,65.3316650390625
2020-08-18,71.4000015258789,68.13999938964844,68.19000244140625,70.31999969482422,23255700,68.58946990966797
2020-08-19,73.69000244140625,70.80000305175781,70.80000305175781,72.55999755859375,22116000,70.77433776855469
2020-08-20,74.38999938964844,71.02999877929688,71.26000213623047,73.94000244140625,22001100,72.1203842163086
2020-08-21,75.72200012207031,73.86000061035156,74.55999755859375,74.9800033569336,12574700,73.1347885131836
2020-08-24,77.30000305175781,75.01000213623047,76.98999786376953,76.18000030517578,12517100,74.30525970458984
2020-08-25,79.81999969482422,76.33999633789062,76.56999969482422,78.97000122070312,19106300,77.02659606933594
2020-08-26,81.44999694824219,79.31999969482422,81.05999755859375,80.37999725341797,19095700,78.40189361572266
2020-08-27,81.23999786376953,78.2300033569336,81.12999725341797,79.30000305175781,12674100,77.34848022460938
2020-08-28,80.72000122070312,78.88999938964844,79.68000030517578,79.95999908447266,7989900,77.99223327636719
2020-08-31,80.47000122070312,78.56999969482422,79.94000244140625,78.63999938964844,12917300,76.70471954345703
2020-09-01,83.0,79.1449966430664,79.48999786376953,82.48999786376953,11431400,80.45996856689453
2020-09-02,86.58000183105469,81.80000305175781,85.45899963378906,83.20999908447266,13860900,81.1622543334961
2020-09-03,81.69000244140625,76.02999877929688,81.375,79.04000091552734,19254000,77.0948715209961
2020-09-04,80.80000305175781,75.4000015258789,77.96600341796875,80.0,21500900,78.03125
